,fsr_med,is_walking,x_energy,x_mean,x_var,y_energy,y_mean,y_var,z_energy,z_mean,z_var
34161,2.0,0.0,0.024056305,-0.1127,0.0243411212121,0.00562408,-0.0132,0.00569066666665,0.04759552,0.9516,0.048159030303
34212,2.0,0.0,0.000196,-0.138,0.000197979797985,7.056e-05,-0.00120000000001,7.12727272609e-05,0.01132096,0.9748,0.0114353131313
34263,2.0,0.0,0.000384,-0.136,0.000387878787884,0.00013824,-0.00240000000001,0.000139636363625,0.02217984,0.9596,0.0224038787879
34314,3.0,0.0,0.000196,-0.138,0.000197979797985,7.056e-05,-0.00120000000001,7.12727272609e-05,0.01132096,0.9748,0.0114353131313
34365,2.0,0.0,1.54074395551e-33,-0.14,5.51274093714e-15,0.0,-1.12448939049e-14,0.0,6.16297582204e-33,0.99,2.7475216266e-16
34416,3.0,0.0,1.54074395551e-33,-0.14,5.51274093714e-15,0.0,-1.12448939049e-14,0.0,6.16297582204e-33,0.99,2.7475216266e-16
34467,3.0,0.0,1.54074395551e-33,-0.14,5.51274093714e-15,0.0,-1.12448939049e-14,0.0,6.16297582204e-33,0.99,2.7475216266e-16
34518,2.0,0.0,0.05400976,-0.1068,0.0545553131313,1.06750224,-0.1476,1.07828509091,0.00103684,0.9854,0.00104731313131
34569,3.0,0.0,0.05418904,-0.1032,0.0547371313131,1.067024665,-0.1497,1.07780293939,0.01760636,0.9626,0.0178133737374
34620,2.0,0.0,0.00041832,-0.1364,0.000423272727278,0.000142345,-0.00210000000001,0.000144030303019,0.01677928,0.9672,0.0169779393939
34671,3.0,0.0,1.54074395551e-33,-0.14,5.51121648318e-15,0.0,-1.12526654661e-14,0.0,6.16297582204e-33,0.99,2.85966536646e-16
34722,3.0,0.0,2.6145e-05,-0.1409,2.64545454601e-05,0.00140602,-0.00660000000001,0.00142266666665,0.03264058,0.9582,0.033027030303
34773,3.0,0.0,2.6145e-05,-0.1409,2.64545454601e-05,0.00140602,-0.00660000000001,0.00142266666665,0.03264058,0.9582,0.033027030303
34824,3.0,0.0,1.54074395551e-33,-0.14,5.51121867349e-15,0.0,-1.12526654661e-14,0.0,6.16297582204e-33,0.99,2.96059473233e-16
34875,3.0,0.0,0.06192298,-0.0962,0.0626561212121,0.002443105,-0.00870000000001,0.00247203030302,0.24095232,0.9036,0.243805090909
34926,3.0,0.0,0.087142465,-0.1229,0.0883016060606,0.015540585,-0.0291,0.0157052424242,0.25175962,0.8826,0.254542666667
34977,3.0,0.0,0.023313305,-0.1647,0.0235887979798,0.01345432,-0.0216,0.0136135757576,0.02491706,0.9538,0.0251934949495
35028,2.5,0.0,0.00022262,-0.1356,0.000224888888894,7.1305e-05,-0.00130000000001,7.20303030186e-05,0.01132096,0.9748,0.0114353131313
35079,2.0,0.0,0.000123345,-0.1419,0.000124636363642,9.85e-07,-0.000100000000011,9.99999988334e-07,6.16297582204e-33,0.99,3.33066907388e-16
35130,2.0,0.0,0.000178185,-0.1391,0.000179989898995,1.96e-06,-0.000200000000011,1.97979796813e-06,6.16297582204e-33,0.99,3.33066907388e-16
35181,2.0,0.0,0.022823145,-0.1625,0.0230936868687,0.027346745,0.0289,0.0276704949495,0.077182945,0.9411,0.0780967575758
35232,3.0,0.0,0.00761466,-0.1522,0.00773248484849,0.009267865,0.00969999999999,0.00940899999999,0.026170465,0.9737,0.026569
35283,3.0,0.0,0.774019265,0.0131,0.783177161616,0.19941082,0.0786,0.201771757576,0.28642138,0.8958,0.289812484848
35334,3.0,0.0,0.773378545,0.0151,0.782540393939,0.19923674,0.0798,0.201595919192,0.28642138,0.8958,0.289812484848
35385,2.0,0.0,2.905e-06,-0.1397,2.939393945e-06,1.936e-05,0.000799999999989,1.95555555439e-05,6.16297582204e-33,0.99,4.12688962689e-16
35436,1.0,0.0,1.54074395551e-33,-0.14,5.60991899088e-15,1.96e-06,-0.000200000000011,1.97979796814e-06,6.16297582204e-33,0.99,4.12688962689e-16
35487,2.0,0.0,0.00298116,-0.1478,0.00301127272728,0.108241,0.047,0.109334343434,0.0049,0.98,0.0049494949495
35538,3.0,0.0,0.003557785,-0.1503,0.00359687878788,0.167716185,0.0229,0.169703626263,0.011364,0.988,0.0115111111111
35589,3.0,0.0,0.001771465,-0.1521,0.00179251515152,0.168725305,-0.0723,0.170722939394,0.018592,1.014,0.0188121212121
46,1.0,0.0,0.00023206,-0.1436,0.0002353939394,2.484e-05,0.00459999999999,2.50909090792e-05,0.009653985,0.9801,0.009801
97,1.0,0.0,0.00019558,-0.1388,0.000198545454551,2.905e-06,0.00969999999999,2.9393939277e-06,0.009653985,0.9801,0.009801
148,1.0,0.0,0.019059705,-0.1643,0.0192853636364,0.015480745,0.0319,0.015664030303,0.020988625,0.9645,0.0212371212121
199,1.0,0.0,0.019059705,-0.1643,0.0192853636364,0.015480745,0.0319,0.015664030303,0.020988625,0.9645,0.0212371212121
250,1.0,0.0,1.54074395551e-33,-0.14,5.60157980606e-15,1.50463276905e-36,0.00999999999999,0.0,6.16297582204e-33,0.99,3.93624526913e-16
301,1.0,0.0,0.0351505,-0.107,0.0355666666667,0.54717418,-0.1202,0.553652484848,0.144462745,1.0569,0.146173121212
352,1.0,0.0,0.0351505,-0.107,0.0355666666667,0.54717418,-0.1202,0.553652484848,0.144462745,1.0569,0.146173121212
403,3.0,0.0,3.1705e-05,-0.1373,3.20303030359e-05,0.001225,0.015,0.00123737373736,0.19079424,1.0524,0.192721454545
454,3.0,1.0,0.00460162,-0.1454,0.0046553939394,0.00134758,0.0132,0.00136137373736,0.93903946,1.2066,0.949859030303
505,3.0,1.0,0.004520505,-0.1483,0.00457384848485,0.00010998,0.00719999999999,0.000111272727261,0.76748938,1.1442,0.776576121212
556,3.0,1.0,9.85e-07,-0.1401,1.00000000561e-06,1.1305e-05,0.00869999999999,1.14242424127e-05,6.16297582204e-33,0.99,6.10061944845e-16
607,3.0,1.0,7.64e-06,-0.1406,7.71717172279e-06,9.85e-07,0.00989999999999,9.99999988483e-07,6.16297582204e-33,0.99,6.10061944845e-16
658,3.0,1.0,0.00015868,-0.139,0.000160606060612,0.00035232,0.00639999999999,0.000356606060595,0.001815625,0.9975,0.00183712121212
709,3.0,1.0,0.00015644,-0.1382,0.000158343434349,0.000354385,0.00509999999999,0.000358575757564,0.001815625,0.9975,0.00183712121212
760,3.0,1.0,0.01679636,-0.1626,0.0169951919192,0.01392544,0.0288,0.0140894545454,0.004418505,1.0017,0.00447081818182
811,3.0,1.0,0.016668385,-0.1657,0.0168651616162,0.01390624,0.0292,0.014070060606,0.004418505,1.0017,0.00447081818182
862,3.0,1.0,0.054757185,-0.1011,0.0554078686869,0.14827318,-0.0588,0.150028848485,0.073548985,0.9431,0.0744195858586
913,3.0,1.0,0.62955682,-0.2326,0.637603272727,0.35013836,0.0194,0.354858222222,0.14561428,0.989,0.147576767677
964,3.0,1.0,0.564359305,-0.2747,0.571033242424,0.191872345,0.0871,0.194144030303,0.068003145,1.0359,0.0688082727273
1015,3.0,1.0,2.5785e-05,-0.1461,2.60505050561e-05,1.50463276905e-36,0.00999999999999,0.0,6.16297582204e-33,0.99,5.60718699306e-16
1066,3.0,1.0,1.9305e-05,-0.1513,1.95050505107e-05,1.50463276905e-36,0.00999999999999,0.0,6.16297582204e-33,0.99,5.60718699306e-16
1117,3.0,1.0,5.2185e-05,-0.1459,5.27171717228e-05,1.50463276905e-36,0.00999999999999,0.0,6.16297582204e-33,0.99,5.60718699306e-16
1168,3.0,1.0,3.392e-05,-0.142,3.4343434349e-05,0.00094122,0.00459999999999,0.000952363636352,0.001815625,0.9975,0.00183712121212
1219,3.0,1.0,6.2545e-05,-0.1421,6.32222222278e-05,0.00094122,0.00459999999999,0.000952363636352,0.001815625,0.9975,0.00183712121212
1270,3.0,1.0,5.382e-05,-0.1404,5.43838383894e-05,9e-06,0.011,9.09090907936e-06,6.16297582204e-33,0.99,5.59176722883e-16
1321,3.0,1.0,3.4585e-05,-0.1421,3.49393939449e-05,1.476e-05,0.0118,1.49090908975e-05,6.16297582204e-33,0.99,5.59176722883e-16
1372,12.0,1.0,0.00076576,-0.1364,0.000774787878793,2.4185e-05,0.0159,2.44343434228e-05,2.905e-06,0.9903,2.93939393995e-06
1423,11.5,1.0,0.00078496,-0.1376,0.000794181818187,2.496e-05,0.0152,2.52121212006e-05,2.905e-06,0.9903,2.93939393995e-06
1474,3.0,1.0,2.7305e-05,-0.1437,2.75858585914e-05,9.85e-07,0.0101,9.99999988445e-07,6.16297582204e-33,0.99,5.59205196879e-16
1525,3.0,1.0,1.874e-05,-0.1418,1.8949494955e-05,6.505e-06,0.00929999999999,6.5757575642e-06,6.16297582204e-33,0.99,5.59205196879e-16
1576,3.0,1.0,1.822e-05,-0.1424,1.84242424298e-05,1.6e-05,0.00799999999999,1.61616161501e-05,6.16297582204e-33,0.99,5.59205196879e-16
1627,3.0,1.0,0.153891945,-0.0725,0.155715909091,0.024537905,-0.0187,0.0248275858586,0.014644105,0.9687,0.0148174848485
1678,3.0,1.0,0.154435585,-0.0761,0.156260393939,0.02458792,-0.0176,0.024879030303,0.014644105,0.9687,0.0148174848485
1729,13.0,1.0,0.42604864,-0.2656,0.431081454545,0.001815625,0.00249999999999,0.00183712121211,0.183017905,0.9147,0.185184757576
1780,3.0,1.0,0.427103,-0.261,0.432146464646,0.001815625,0.00249999999999,0.00183712121211,0.183017905,0.9147,0.185184757576
1831,3.0,1.0,0.442073185,-0.0239,0.447302818182,0.045390625,-0.0275,0.045928030303,0.000235305,0.9873,0.000238090909091
1882,3.0,1.0,0.442167265,-0.0203,0.447336272727,0.045444745,-0.0269,0.0459852424242,0.00060364,0.9906,0.000611757575758
1933,3.0,1.0,0.178092105,-0.0653,0.180160515152,0.066299865,-0.0347,0.0670877878788,0.08561638,0.942,0.0866484848485
1984,3.0,1.0,0.177992185,-0.0709,0.180103222222,0.066236905,-0.0353,0.0670211212121,0.084945105,0.9387,0.0859508181818
2035,3.0,1.0,0.34259332,-0.249,0.346651515152,0.96380928,0.1828,0.975220363636,0.01505952,0.9684,0.0152378181818
2086,3.0,1.0,0.34212598,-0.2512,0.346186424242,0.96380928,0.1828,0.975220363636,0.01505952,0.9684,0.0152378181818
2137,3.0,1.0,1.3265e-05,-0.1513,1.34444444504e-05,1.5385e-05,0.00809999999999,1.55454545339e-05,6.16297582204e-33,0.99,4.53060709039e-16
2188,3.0,1.0,7.382e-05,-0.148,7.47474747534e-05,0.001256785,-0.000100000000011,0.0012717070707,0.001536745,0.9969,0.00155493939394
2239,3.0,1.0,0.028869065,-0.1159,0.0292062525253,0.05028534,0.0396,0.0509069090909,0.10456726,1.0536,0.105762666667
2290,3.0,1.0,0.028895585,-0.1171,0.029238979798,0.04843574,0.0476,0.0490103434343,0.103769505,1.0467,0.104998090909
2341,3.0,1.0,2.304e-05,-0.1436,2.32727272786e-05,1.50463276905e-36,0.00999999999999,0.0,6.16297582204e-33,0.99,4.79975206606e-16
2392,3.0,1.0,0.00680192,-0.1284,0.00688226262627,0.40322152,-0.0984,0.407993373737,0.36178362,0.9066,0.366028727273
2443,3.0,1.0,0.006791385,-0.1281,0.00687211111112,0.40322152,-0.0984,0.407993373737,0.36178362,0.9066,0.366028727273
2494,3.0,1.0,5.62e-06,-0.1406,5.69696970278e-06,3.84e-06,0.00959999999999,3.87878786725e-06,6.16297582204e-33,0.99,6.10061944845e-16
2545,3.0,1.0,0.01437352,-0.1584,0.0145448888889,0.69031072,-0.1416,0.69848630303,0.88516512,0.8244,0.895645090909
2596,3.0,1.0,0.01457052,-0.1534,0.0147438787879,0.688975945,-0.1461,0.697133121212,0.88516512,0.8244,0.895645090909
2647,3.0,1.0,1.8745e-05,-0.1325,1.89393939451e-05,0.0,-1.14575016141e-14,0.0,6.16297582204e-33,0.99,6.81833938356e-16
2698,3.0,1.0,4.2105e-05,-0.1383,4.25353535412e-05,1.474e-05,-0.00180000000001,1.49090908972e-05,6.16297582204e-33,0.99,6.81833938356e-16
2749,3.0,1.0,0.000181705,-0.1417,0.000183949494955,0.00049102,-0.00600000000001,0.000496969696958,0.001815625,0.9975,0.00183712121212
2800,14.5,1.0,0.000216345,-0.1465,0.000218939393945,0.000492305,-0.00470000000001,0.000497888888877,0.001815625,0.9975,0.00183712121212
2851,41.0,1.0,3.4945e-05,-0.1501,3.53434343494e-05,6.505e-06,-0.000700000000011,6.57575756384e-06,6.16297582204e-33,0.99,6.81133039982e-16
2902,3.0,1.0,3.292e-05,-0.149,3.33333333393e-05,1.8745e-05,0.00249999999999,1.89393939275e-05,6.16297582204e-33,0.99,6.81133039982e-16
2953,3.0,1.0,2.5745e-05,-0.1511,2.60505050565e-05,0.00015052,0.00459999999999,0.000152363636352,0.001281105,0.9963,0.00129627272727
3004,16.5,1.0,2.316e-05,-0.1522,2.33939394e-05,0.00014284,0.00219999999999,0.000144606060594,0.001281105,0.9963,0.00129627272727
3055,3.0,1.0,2.794e-05,-0.1498,2.82424242484e-05,0.0,-1.14586118372e-14,0.0,6.16297582204e-33,0.99,6.81693758681e-16
3106,3.0,1.0,1.252468785,0.0509,1.26731332323,0.05387214,-0.0392,0.0545124848485,0.5882625,0.855,0.595227272727
3157,3.0,1.0,1.254240505,0.0465,1.26908964646,0.053882345,-0.0391,0.0545214040404,0.5882625,0.855,0.595227272727
3208,3.0,1.0,0.038112385,-0.1207,0.0385641515152,0.069109145,0.0441,0.0699254444444,0.10708992,1.0476,0.108357818182
3259,3.0,1.0,0.038341665,-0.1239,0.0387957474748,0.06892646,0.0464,0.0697424646465,0.10708992,1.0476,0.108357818182
3310,3.0,1.0,3.2745e-05,-0.1585,3.30808080869e-05,1.7705e-05,0.00769999999999,1.7888888877e-05,6.16297582204e-33,0.99,7.17719935111e-16
3361,3.0,1.0,3.4745e-05,-0.1565,3.5101010107e-05,1.204e-05,0.00859999999999,1.21616161497e-05,6.16297582204e-33,0.99,7.17719935111e-16
3412,3.0,1.0,0.139379985,-0.0841,0.141034535354,0.13776154,-0.0578,0.139393090909,0.002443105,0.9813,0.00247203030303
3463,3.0,1.0,0.138831105,-0.0803,0.140475666667,0.13732728,-0.0612,0.138950060606,0.002443105,0.9813,0.00247203030303
3514,3.0,1.0,2.904e-05,-0.1464,2.93333333393e-05,2.905e-06,0.000299999999989,2.93939392746e-06,6.16297582204e-33,0.99,7.17159216412e-16
3565,3.0,1.0,1.58929084,0.0754,1.60810993939,0.052943625,0.0405,0.0535704545454,0.02249632,0.9636,0.0227626666667
3616,3.0,1.0,1.648682585,0.1223,1.66700576768,0.06369012,0.0234,0.0645196363636,0.167685585,1.0299,0.169861606061
3667,3.0,1.0,0.25370784,-0.0528,0.258040565657,0.01143118,-0.0128,0.0115476363636,0.142146745,1.0589,0.14389069697
3718,3.0,1.0,0.529878065,-0.0127,0.536151222222,0.00537018,0.013,0.00543333333332,0.00196378,0.9978,0.00198703030303
3769,3.0,1.0,2.176e-05,-0.1432,2.19797979854e-05,2.4905e-05,0.00469999999999,2.51616161497e-05,6.16297582204e-33,0.99,6.56040878188e-16
3820,3.0,1.0,2.4185e-05,-0.1459,2.443434344e-05,1.6585e-05,0.00789999999999,1.67575757456e-05,6.16297582204e-33,0.99,6.56040878188e-16
3871,3.0,1.0,2.1385e-05,-0.1431,2.16060606117e-05,1.8745e-05,0.00749999999999,1.89393939275e-05,6.16297582204e-33,0.99,6.56040878188e-16
3922,3.0,1.0,3.84e-06,-0.1404,3.87878788437e-06,2.4905e-05,0.00529999999999,2.51616161497e-05,6.16297582204e-33,0.99,6.56040878188e-16
3973,3.0,1.0,1.476e-05,-0.1418,1.49090909147e-05,2.3265e-05,0.00369999999999,2.35454545335e-05,6.16297582204e-33,0.99,6.56040878188e-16
4024,3.0,1.0,2.4505e-05,-0.1457,2.47575757632e-05,2.6745e-05,0.00149999999999,2.70202020083e-05,6.16297582204e-33,0.99,6.56040878188e-16
4075,16.0,1.0,2.398e-05,-0.146,2.42424242481e-05,6.505e-06,-0.000700000000011,6.57575756381e-06,6.16297582204e-33,0.99,6.56040878188e-16
4126,23.0,1.0,1.922e-05,-0.1474,1.943434344e-05,0.0,-1.12728923418e-14,0.0,6.16297582204e-33,0.99,6.56040878188e-16
4177,38.0,1.0,0.047087785,-0.1189,0.0475634242424,0.01449616,0.0172,0.0146425858586,0.00038416,0.9872,0.000388040404041
4228,46.5,1.0,0.04730198,-0.122,0.0477797979798,0.01449616,0.0172,0.0146425858586,0.00038416,0.9872,0.000388040404041
4279,45.5,1.0,2.3785e-05,-0.1561,2.40303030361e-05,0.0,-1.1273204592e-14,0.0,6.16297582204e-33,0.99,6.56811866399e-16
4330,3.0,1.0,1.5385e-05,-0.1581,1.55454545513e-05,0.0,-1.1273204592e-14,0.0,6.16297582204e-33,0.99,6.56811866399e-16
4381,4.0,1.0,1.4105e-05,-0.1617,1.42525252585e-05,1.056e-05,-0.00120000000001,1.06666666547e-05,6.16297582204e-33,0.99,6.56811866399e-16
4432,47.0,1.0,0.00221324,-0.1574,0.0022355959596,2.016e-05,-0.00280000000001,2.03636363517e-05,1.96e-06,0.9898,1.97979798045e-06
4483,47.0,1.0,0.00111978,-0.1538,0.00113692929294,1.9e-05,-0.00100000000001,1.919191918e-05,9.85e-07,0.9899,1.00000000066e-06
4534,40.0,1.0,2.2105e-05,-0.1533,2.23333333391e-05,1.9705e-05,0.00269999999999,1.99090908972e-05,6.16297582204e-33,0.99,6.56840614184e-16
4585,29.0,1.0,1.342e-05,-0.1584,1.35757575816e-05,2.0585e-05,0.00709999999999,2.07979797861e-05,6.16297582204e-33,0.99,6.56840614184e-16
4636,41.0,1.0,3.3e-05,-0.157,3.33333333392e-05,0.00153664,0.0156,0.00155216161615,0.188356,1.052,0.190258585859
4687,50.0,1.0,0.19623364,-0.2194,0.19821579798,0.00917476,0.0282,0.00926743434342,0.54786624,0.9676,0.553400242424
4738,44.5,1.0,0.19634942,-0.2184,0.198332767677,0.00782004,0.0214,0.00789903030302,0.34904464,0.9056,0.352570343434
4789,3.0,1.0,2.476e-05,-0.1546,2.50909090968e-05,1.6585e-05,0.00789999999999,1.67575757457e-05,6.16297582204e-33,0.99,5.74175948089e-16
4840,3.0,1.0,1.9705e-05,-0.1573,1.9909090915e-05,2.496e-05,0.00519999999999,2.52121212002e-05,6.16297582204e-33,0.99,5.74175948089e-16
4891,3.0,1.0,2.2705e-05,-0.1565,2.29797979857e-05,1.1305e-05,0.00129999999999,1.14242424123e-05,6.16297582204e-33,0.99,5.74175948089e-16
4942,3.0,1.0,1.232338705,0.0423,1.2469269798,0.424272705,0.1093,0.429291424242,0.277889585,1.0921,0.280748070707
4993,3.0,1.0,1.282854,0.088,1.29707474747,0.42619302,0.1204,0.431088727273,0.502685305,1.0117,0.508450616162
5044,3.0,1.0,0.06735424,-0.1068,0.0681512727273,0.004171,0.013,0.0042212121212,0.20864872,0.9096,0.211119030303
5095,3.0,1.0,0.00189664,-0.1444,0.0019157979798,2.914e-05,0.00219999999999,2.94545454425e-05,1.96e-06,0.9898,1.97979798041e-06
5146,3.0,1.0,0.001969305,-0.1487,0.00198920202021,1.764e-05,0.000599999999989,1.78181818061e-05,1.96e-06,0.9898,1.97979798041e-06
5197,3.0,1.0,2.1e-05,-0.157,2.12121212182e-05,0.0,-1.12179016076e-14,0.0,6.16297582204e-33,0.99,6.10090829524e-16
5248,3.0,1.0,2.016e-05,-0.1572,2.03636363697e-05,0.0,-1.12179016076e-14,0.0,6.16297582204e-33,0.99,6.10090829524e-16
5299,3.0,1.0,1.054e-05,-0.1588,1.06666666727e-05,1.5385e-05,-0.00190000000001,1.55454545334e-05,6.16297582204e-33,0.99,6.10090829524e-16
5350,3.0,1.0,2.3265e-05,-0.1587,2.35454545515e-05,2.462e-05,-0.00440000000001,2.48888888768e-05,6.16297582204e-33,0.99,6.10090829524e-16
5401,3.0,1.0,0.35208424,-0.2632,0.356252282828,0.08672444,-0.0542,0.0877498585858,0.280974505,0.8967,0.284301121212
5452,3.0,1.0,0.588420865,-0.3497,0.59437869697,0.39548374,-0.1512,0.399604606061,0.321802665,0.8583,0.325222333333
5503,3.0,1.0,0.25411648,-0.2412,0.257125818182,0.31833388,-0.099,0.322106060606,0.04759552,0.9516,0.048159030303
5554,3.0,1.0,2.4505e-05,-0.1543,2.47575757638e-05,2.5e-05,0.00499999999999,2.52525252405e-05,6.16297582204e-33,0.99,7.15477060314e-16
5605,3.0,1.0,0.071427545,-0.1911,0.0721492828283,0.001253625,0.00149999999999,0.00126742424241,0.02358468,0.9762,0.0238258181818
5656,3.0,1.0,0.072775625,-0.1865,0.0735118686869,0.760373065,-0.1517,0.769301121212,0.100256905,1.0245,0.101364393939
5707,3.0,1.0,0.036882305,-0.1827,0.0372966767677,0.826015,-0.103,0.835087878788,0.40266562,1.1406,0.40800569697
5758,3.0,1.0,0.438517345,-0.0739,0.444125040404,0.08153686,0.0824,0.0823638787879,0.337926985,1.0989,0.341854333333
5809,3.0,1.0,0.744173905,0.1147,0.752305969697,1.527032905,-0.1613,1.54453263636,0.08194776,0.9276,0.0827820606061
5860,3.0,1.0,0.38236338,0.00500000000004,0.386227272727,1.479605305,-0.2007,1.49717627273,0.477224785,1.0299,0.482940393939
5911,3.0,1.0,0.11255448,-0.0888,0.113901575758,0.274288105,-0.0897,0.277457484848,0.67184812,1.0074,0.680888121212
5962,3.0,1.0,0.112379705,-0.0877,0.113714858586,0.273723505,-0.0825,0.276964393939,0.270237625,0.8985,0.273437121212
6013,3.0,1.0,0.324912665,-0.2461,0.32876140404,0.45337192,0.128,0.458743434343,0.167328,0.918,0.169309090909
6064,3.0,1.0,0.330925305,-0.2285,0.334948232323,0.453719865,0.1267,0.459082939394,0.16725802,0.9174,0.169233575758
6115,3.0,1.0,0.046587385,-0.1531,0.0471731212121,0.605112265,0.1431,0.612270090909,0.44172952,0.8724,0.446951757576
6166,3.0,1.0,1.021725185,0.00910000000004,1.03451332323,1.558658665,0.3187,1.57448415152,0.552602745,0.8109,0.558353727273
6217,3.0,1.0,0.328571505,-0.0777,0.333583545455,0.338908545,0.0631,0.344072111111,0.042206265,0.9693,0.042849
6268,3.0,1.0,0.679634505,-0.0207,0.686499505051,0.09688396,-0.0414,0.0978626666667,0.02458624,1.0124,0.0248345858586
6319,3.0,1.0,0.680306745,-0.0235,0.687178535354,0.09751198,-0.042,0.098496969697,0.13720336,1.0608,0.138589252525
6370,1.0,0.0,3.8105e-05,-0.1417,3.84949495009e-05,0.000708185,0.00589999999999,0.000715343434331,0.11478544,1.0384,0.115944888889
6421,1.0,0.0,0.434936545,-0.0225,0.44005530303,0.090865185,0.0589,0.0919634242424,0.084186505,1.0485,0.0851401515152
6472,1.0,0.0,0.434277105,-0.0197,0.439396878788,0.090865185,0.0589,0.0919634242424,0.084186505,1.0485,0.0851401515152
29,1.0,0.0,1.7705e-05,-0.1377,1.78888888947e-05,9e-06,0.00899999999999,9.09090907865e-06,6.16297582204e-33,0.99,8.29863674972e-16
80,2.0,0.0,0.147094585,-0.2073,0.148836070707,0.18758038,0.0852,0.189800969697,0.280974505,0.8967,0.284301121212
131,2.0,0.0,0.28807462,-0.2756,0.290984484848,0.187265665,0.0889,0.189460393939,0.478474105,0.8157,0.483315666667
182,129.5,0.0,0.231365345,-0.1649,0.233962616162,0.241330185,0.0829,0.243768272727,0.34136406,0.9588,0.345180363636
233,53.0,1.0,0.075568,-0.094,0.0763313131313,0.241697265,0.0787,0.24413869697,0.12152196,1.0398,0.122749454545
284,4.0,1.0,1.924e-05,-0.1374,1.94343434401e-05,1.8705e-05,0.00749999999999,1.89393939272e-05,6.16297582204e-33,0.99,7.71548930245e-16
335,58.0,1.0,2.4905e-05,-0.1447,2.51616161675e-05,9e-06,0.00899999999999,9.09090907867e-06,6.16297582204e-33,0.99,7.71548930245e-16
386,7.0,1.0,2.5e-05,-0.145,2.52525252584e-05,1.50463276905e-36,0.00999999999999,0.0,6.16297582204e-33,0.99,7.71548930245e-16
437,4.0,1.0,2.905e-06,-0.1403,2.93939394517e-06,1.50463276905e-36,0.00999999999999,0.0,6.16297582204e-33,0.99,7.71548930245e-16
488,4.0,1.0,1.54074395551e-33,-0.14,5.76979254108e-15,1.50463276905e-36,0.00999999999999,0.0,2.905e-06,0.9897,2.93939394016e-06
539,4.0,1.0,1.54074395551e-33,-0.14,5.76979254108e-15,1.50463276905e-36,0.00999999999999,0.0,2.905e-06,0.9897,2.93939394016e-06
590,4.0,1.0,1.54074395551e-33,-0.14,5.76979254108e-15,1.50463276905e-36,0.00999999999999,0.0,6.16297582204e-33,0.99,7.71606425814e-16
641,4.0,1.0,2.356e-05,-0.1362,2.37979798037e-05,1.50463276905e-36,0.00999999999999,0.0,6.16297582204e-33,0.99,7.71606425814e-16
692,4.0,1.0,2.324e-05,-0.1326,2.34747474804e-05,4.9e-05,0.011,4.94949494827e-05,9.604e-05,0.9914,9.70101010109e-05
743,4.0,1.0,3.236e-05,-0.1342,3.26868686925e-05,4.9e-05,0.011,4.94949494827e-05,9.604e-05,0.9914,9.70101010109e-05
794,4.0,1.0,4.7e-05,-0.139,4.74747474805e-05,1.50463276905e-36,0.00999999999999,0.0,6.16297582204e-33,0.99,7.71811767135e-16
845,4.0,1.0,3.736e-05,-0.1392,3.77373737431e-05,1.9705e-05,0.00729999999999,1.99090908969e-05,6.16297582204e-33,0.99,7.71811767135e-16
896,4.0,1.0,2.1e-05,-0.137,2.12121212178e-05,2.4985e-05,0.00489999999999,2.52424242302e-05,1.96e-06,0.9902,1.97979798057e-06
947,4.0,1.0,2.0585e-05,-0.1371,2.07979798037e-05,2.174e-05,0.00679999999999,2.19797979676e-05,1.96e-06,0.9902,1.97979798057e-06
998,4.0,1.0,2.9e-05,-0.133,2.92929292986e-05,2.356e-05,0.00619999999999,2.37979797857e-05,6.16297582204e-33,0.99,7.71840378026e-16
1049,4.0,1.0,2.144e-05,-0.1316,2.16565656622e-05,1.4105e-05,0.00169999999999,1.42525252403e-05,6.16297582204e-33,0.99,7.71840378026e-16
1100,4.0,1.0,4.0905e-05,-0.1303,4.13232323288e-05,7.056e-05,-0.00120000000001,7.12727272605e-05,0.00132496,0.9952,0.00133834343434
1151,4.0,1.0,3.0505e-05,-0.1293,3.08181818238e-05,0.0,-1.16912035608e-14,0.0,6.16297582204e-33,0.99,7.73231086342e-16
1202,4.0,1.0,1.056e-05,-0.1312,1.06666666723e-05,0.0,-1.16912035608e-14,0.0,6.16297582204e-33,0.99,7.73231086342e-16
1253,4.0,1.0,0.265153705,-0.2195,0.268295707071,0.129333505,-0.0633,0.130864757576,0.03388392,1.0224,0.0342850909091
1304,4.0,1.0,0.265379065,-0.2183,0.268523343434,0.12937228,-0.063,0.130906060606,0.03388392,1.0224,0.0342850909091
1355,4.0,1.0,0.00058224,-0.1324,0.000588121212127,0.002421785,-0.00610000000001,0.00244625252524,0.02458624,0.9676,0.0248345858586
1406,4.0,1.0,0.00056644,-0.1334,0.000572161616167,0.002424,-0.00600000000001,0.00244848484847,0.02458624,0.9676,0.0248345858586
1457,4.0,1.0,8.98e-06,-0.131,9.09090909645e-06,2.242e-05,0.00339999999999,2.26666666544e-05,6.16297582204e-33,0.99,7.60334556258e-16
1508,4.5,1.0,2.3305e-05,-0.1337,2.3545454551e-05,2.1345e-05,0.00689999999999,2.16060605938e-05,6.16297582204e-33,0.99,7.60334556258e-16
1559,4.0,1.0,5.4505e-05,-0.1407,5.50606060663e-05,2.3785e-05,0.00389999999999,2.4030303018e-05,6.16297582204e-33,0.99,7.60334556258e-16
1610,4.5,1.0,2.3265e-05,-0.1463,2.35454545513e-05,1.96e-06,0.000199999999988,1.97979796753e-06,6.16297582204e-33,0.99,7.60334556258e-16
