top_x,top_y,top_z,top_timestamp,side_x,side_y,side_z,side_timestamp,front_side_x,front_side_y,front_side_z,front_side_timestamp,front_x,front_y,front_z,front_timestamp,fsr_bottom,fsr_outside
0.0635681152,0.0812835693,-1.0003509521,87637.9308705,0.063659668,-0.9940032959,-0.0207977295,7096.2397460417,0.0428161621,-0.99609375,0.0059356689,33593.320764375,0.0565185547,-1.0075073242,0.040145874,14615.5301822917,5.4958,330.55
0.0416564941,0.121383667,-0.9902801514,87637.9717945,0.0691986084,-0.9959564209,-0.029586792,7096.2809780417,0.046005249,-0.9964904785,0.0079193115,33593.362268375,0.0251312256,-0.9852752686,0.0241394043,14615.5719302917,3,333
0.1163635254,0.0628662109,-0.9996337891,87638.0126885,0.0483398438,-0.9964599609,-0.0467987061,7096.3224030417,0.0701599121,-0.9999084473,0.0184173584,33593.403772375,0.0496063232,-0.9932098389,0.0017547607,14615.6136782917,1.2511,333.02
0.0225524902,0.0418548584,-1.0031738281,87638.0536125,0.0411682129,-0.9975891113,-0.0288391113,7096.3638070417,0.0667114258,-0.9987487793,0.0267333984,33593.445276375,0.0693664551,-0.996307373,-0.044708252,14615.6554562917,0.24013,334.97
0.0773773193,0.0519714355,-1.0034790039,87638.0945365,0.0091705322,-0.9947509766,-0.0390472412,7096.4052120417,0.0553588867,-1.0017089844,0.0214080811,33593.486811375,0.0403594971,-0.9985809326,-0.0225982666,14615.6972042917,-0.27472,340.82
0.0590362549,0.0731506348,-1.0071411133,87638.1354605,0.073638916,-1.0036773682,-0.0391235352,7096.4466100417,0.0498504639,-0.9984588623,0.0087432861,33593.528314375,0.0247497559,-0.9986419678,-0.0228271484,14615.7391352917,-0.29362,348.52
0.0369720459,-0.0022735596,-0.9966583252,87638.1763535,0.0663909912,-0.9985656738,-0.032119751,7096.4878580417,0.0383758545,-1.0017089844,0.0131225586,33593.569818375,0.0499267578,-0.9973297119,-0.0038452148,14615.7808832917,0.064837,353.49
0.1045837402,0.0815887451,-0.9923248291,87638.2172775,0.0186920166,-0.9999084473,-0.0297546387,7096.5292570417,0.0655670166,-0.996887207,0.025390625,33593.611322375,0.0199127197,-0.9950714111,0.0059356689,14615.8226622917,0.27765,353.61
0.0242004395,0.0308532715,-1.0000305176,87638.2582015,0.0065307617,-0.9977874756,-0.0439758301,7096.5706610417,0.0702972412,-0.998046875,0.0196075439,33593.652857375,0.0358886719,-0.9961395264,0.0182952881,14615.8644102917,0.081678,352.91
0.0969848633,0.0982971191,-0.9818572998,87638.2990955,0.0084838867,-1.003616333,-0.0359649658,7096.6120620417,0.0527954102,-1.0033874512,0.016204834,33593.694361375,0.0212860107,-0.9811248779,0.0189971924,14615.9061582917,-0.39629,353.65
0.0402832031,0.1154174805,-0.9878234863,87638.3400195,-0.0128173828,-1.001663208,-0.0274810791,7096.6534630417,0.0536956787,-0.9950561523,0.0130157471,33593.735865375,0.0323181152,-0.9972229004,0.0159301758,14615.9480892917,-0.38209,354.81
0.0512237549,0.1036376953,-1.0046386719,87638.3809435,0.0511322021,-1.0268096924,-0.0357513428,7096.6947130417,0.0478973389,-0.998916626,0.0021820068,33593.777368375,0.0458831787,-0.9943389893,0.0301513672,14615.9898682917,0.28141,352.11
0.0507965088,0.0710601807,-0.9959106445,87638.421852375,0.1029815674,-1.0222167969,-0.0398712158,7096.7361130417,0.0708007813,-0.9967803955,0.032623291,33593.818872375,0.0260772705,-1.0040588379,0.0505981445,14616.0316162917,0.67883,344.61
0.0498199463,0.0345458984,-1.0006866455,87638.462776375,0.0529632568,-0.9427337646,-0.0435638428,7096.7775140417,0.0547180176,-1.0003509521,0.0143585205,33593.860376375,0.0361633301,-0.9956817627,0.0415496826,14616.0733642917,-2.4057E-16,337
0.0558013916,0.073928833,-1.0042724609,87638.503700375,-0.1196594238,-0.9109649658,-0.0584869385,7096.8189190417,0.0408630371,-0.9998474121,-0.002532959,33593.901911375,0.0330657959,-0.991897583,0.0263977051,14616.1151122917,-1.2681,332.59
0.0776824951,0.0453491211,-0.9980621338,87638.544624375,0.0174407959,-1.1146240234,-0.0202331543,7096.8603170417,0.0483856201,-0.997543335,-0.0050354004,33593.943415375,0.0082244873,-0.9827575684,0.0026245117,14616.1570742917,-0.95173,331.57
0.0325164795,0.0681152344,-1.0019073486,87638.585549375,0.1774597168,-1.0517120361,-0.0176086426,7096.9015610417,0.0343780518,-1.005569458,0.0037536621,33593.984918375,0.0615081787,-0.9968719482,-0.0177154541,14616.1988222917,2.2246,328.41
0.0612945557,0.0132293701,-0.9915161133,87638.626473375,0.0103912354,-0.9022064209,-0.0260314941,7096.9429530417,0.0305938721,-1.0119781494,0.0102996826,33594.026422375,0.0402526855,-1.0008544922,0.0138549805,14616.2405702917,7.2402,320.2
0.0601501465,0.0413970947,-1.0025939941,87638.667366375,-0.090637207,-0.9954986572,-0.0261230469,7096.9843570417,0.0478668213,-0.9985351563,0.0018005371,33594.067957375,0.002746582,-1.0058898926,0.0493774414,14616.2823182917,11.756,309.96
0.0466156006,0.0571899414,-1.0055389404,87638.708290375,0.0579223633,-1.0811462402,-0.0570831299,7097.0257530417,0.0353393555,-1.0050811768,-0.0078430176,33594.109461375,0.0285644531,-0.9929199219,0.0204467773,14616.32408,14.496,303.54
0.087600708,0.0633239746,-0.9901123047,87638.749214375,0.0342559814,-0.949508667,-0.0372009277,7097.0671500417,0.0614471436,-0.9879150391,0.00730896,33594.150965375,0.043258667,-0.9948577881,0.0018157959,14616.366012,16.534,305.02
0.0689697266,-0.0021362305,-1.0104522705,87638.790138375,-0.0592651367,-0.9738616943,-0.0559082031,7097.1083970417,0.0610351563,-0.9900970459,0.0214385986,33594.192469375,0.0473327637,-0.9973907471,-0.0059509277,14616.40776,19.155,309.39
0.0384674072,0.1091308594,-0.9923095703,87638.831062375,-0.0475311279,-1.0218200684,-0.0310974121,7097.1497970417,0.0688323975,-0.9937896729,0.0133056641,33594.234003375,0.0393981934,-1.0071258545,-0.0008239746,14616.449538,22.308,308.89
0.0903015137,0.0121459961,-1.0095214844,87638.871987375,0.0194702148,-1.0151062012,-0.0449829102,7097.1912050417,0.0518341064,-1.0058441162,-0.0028991699,33594.275507375,0.0296783447,-1.0009765625,0.0118255615,14616.491286,24.9,298.53
0.0561065674,0.0392608643,-0.9981231689,87638.912880375,-0.0018310547,-0.970123291,-0.0458984375,7097.2326070417,0.04296875,-0.999710083,0.0024108887,33594.31703175,0.0641174316,-0.9911193848,0.0079650879,14616.533034,26.682,281.84
0.0778045654,0.0187835693,-0.9953308105,87638.953804375,-0.0361633301,-1.0117797852,-0.0226135254,7097.273874625,0.0363311768,-0.9942321777,-0.0185394287,33594.35853575,0.0283355713,-1.003036499,0.0053863525,14616.574996,29,268
0.0428466797,0.0173034668,-0.9944000244,87638.994728375,0.097442627,-1.0491485596,-0.0402679443,7097.315120625,0.0272521973,-1.005279541,-0.0351257324,33594.40006975,0.0291748047,-0.9900054932,-0.0075836182,14616.616744,32.842,261.22
0.0422668457,0.0097045898,-0.9927978516,87639.035652375,0.0027770996,-0.9998016357,-0.0486602783,7097.356522625,0.0242156982,-1.0093688965,-0.0296325684,33594.44157375,0.0171203613,-0.9974975586,0.0135955811,14616.658492,37.435,261.14
0.0760192871,-0.0540466309,-1.0033111572,87639.076576375,0.0272369385,-1.0054626465,-0.0379333496,7097.397924625,0.0287628174,-0.9940185547,-0.0209503174,33594.48307775,0.0307922363,-1.0043945313,-0.0244140625,14616.700271,40.609,263.08
0.0581512451,0.0686187744,-1.0075683594,87639.117470375,0.0136108398,-0.9996643066,-0.0679168701,7097.439328625,0.0265808105,-0.99659729,-0.0313415527,33594.52458175,0.0361785889,-0.9851074219,0.02684021,14616.742019,41.046,266.32
0.0530700684,0.0420684814,-0.9969482422,87639.158394375,0.0213623047,-1.0169219971,-0.0298156738,7097.480724625,0.0507507324,-0.9962615967,-0.0265655518,33594.56611575,0.0324249268,-0.9849853516,0.0333709717,14616.78395,39.681,272.21
0.0530548096,0.0673217773,-0.9913330078,87639.199318375,0.016418457,-0.9853363037,-0.0773010254,7097.521967625,0.0354919434,-0.9899139404,-0.0157928467,33594.60761975,0.0413970947,-1.0153198242,0.0416870117,14616.825728,38.687,278.1
0.0660247803,0.0624694824,-1.0106201172,87639.240242375,0.1403503418,-1.0210571289,-0.0129852295,7097.563358625,0.0318908691,-1.004119873,-0.0191802979,33594.64912375,0.0296325684,-0.9918212891,0.038772583,14616.867476,39.595,278.93
0.0533905029,0.025177002,-0.9984283447,87639.281166375,0.0628662109,-0.8933410645,-0.0643157959,7097.604754625,0.0501861572,-0.9793395996,-0.0258636475,33594.69062775,0.0248413086,-0.9933776855,0.0371856689,14616.909224,41.942,269.82
0.0709686279,0.0533905029,-1.0199584961,87639.322090375,0.0806427002,-0.9998016357,0.0023803711,7097.646150625,0.0483856201,-0.995513916,-0.0061035156,33594.73216175,0.011932373,-0.9947967529,0.0430603027,14616.950972,44.166,255.74
0.0716247559,0.016418457,-0.9793395996,87639.362984375,0.0633239746,-0.9765472412,-0.0060272217,7097.687547625,0.0411224365,-0.9923095703,-0.0202941895,33594.77366575,0.0414123535,-0.9998931885,0.0198516846,14616.992934,45.336,245.92
0.0262908936,0.0457305908,-0.992980957,87639.403880625,0.0707550049,-0.9943847656,0.0062561035,7097.728785625,0.0238800049,-0.9842224121,-0.008605957,33594.81520075,0.0525512695,-0.9916534424,0.0482177734,14617.034682,45.932,246
0.0722198486,0.0278015137,-1.0059204102,87639.444804625,0.0565490723,-1.0011901855,-0.0534515381,7097.770176625,0.0626373291,-1.0105895996,-0.0072174072,33594.85670475,0.0328063965,-1.0030975342,0.0006256104,14617.07643,47,254
0.0654449463,0.0728759766,-0.9956512451,87639.485728625,0.0624237061,-1.0476226807,-0.0551147461,7097.811568625,0.0665435791,-0.9752655029,0.0303039551,33594.89820875,0.0467834473,-1.0023040771,0.0115661621,14617.118178,48.437,261.31
0.0683135986,0.0552215576,-1.0218200684,87639.526622625,0.0041503906,-1.0003967285,-0.0048675537,7097.852956625,0.0785369873,-1.0211486816,0.00050354,33594.93971175,0.0243682861,-1.0013275146,0.0048980713,14617.159957,49.118,264.65
0.053237915,0.0475616455,-0.9940948486,87639.567546625,0.049697876,-0.991027832,-0.0763244629,7097.894360625,0.1028442383,-1.033493042,0.0413818359,33594.98121575,0.0481567383,-0.9794921875,0.0169525146,14617.201888,48.486,264.53
0.0409393311,0.124206543,-1.0040588379,87639.608470625,0.0430603027,-0.9954071045,-0.0203552246,7097.935608625,0.0961608887,-0.9824371338,0.0520477295,33595.02275075,0.0413970947,-1.0200500488,0.0227203369,14617.243636,47.679,264.8
0.0581665039,0.079864502,-1.0232849121,87639.649363625,0.0667114258,-0.9966888428,-0.0638122559,7097.977010625,0.1011199951,-0.9958953857,0.0505523682,33595.06425475,-0.0133972168,-0.9983215332,0.0446624756,14617.285384,48.232,267.6
0.0354309082,0.0750732422,-1.0131378174,87639.690287625,0.0735626221,-0.9952850342,-0.0505218506,7098.018406625,0.1089477539,-0.9873199463,0.0621643066,33595.10575875,0.0893096924,-0.9960021973,0.0150299072,14617.327153625,49.778,271.62
0.0749359131,0.0962371826,-1.0003967285,87639.731211625,0.0444488525,-0.9931335449,-0.0373840332,7098.059804625,0.0844421387,-0.9952087402,0.0554351807,33595.14726175,0.0036773682,-0.9927520752,0.0105133057,14617.368901625,50.216,276.85
0.0398101807,0.1031036377,-0.9992980957,87639.772105625,0.043258667,-0.9959411621,-0.0281829834,7098.101207625,-0.0892333984,-0.9962463379,0.0253753662,33595.18876575,0.0283355713,-1.0011138916,-0.0061187744,14617.410832625,48.032,282.08
0.0420532227,0.1216278076,-0.998840332,87639.813029625,0.0575866699,-0.9973449707,-0.0172729492,7098.142456625,0.0822143555,-1.0008087158,-0.0238800049,33595.23030075,0.0611877441,-0.9999237061,0.027633667,14617.452610625,44.216,288.07
0.0761108398,0.1006774902,-0.9897766113,87639.853953625,0.0321350098,-0.9980163574,-0.0337677002,7098.183852625,0.0687713623,-0.9969177246,0.0236816406,33595.27180475,0.0171813965,-1.0038146973,0.0284118652,14617.494358625,40.678,294.22
0.0497589111,0.0625915527,-1.0000915527,87639.894877625,0.0044250488,-0.9968719482,-0.0435028076,7098.225247625,0.043838501,-0.9977874756,0.0407562256,33595.31330875,0.0883331299,-0.9897155762,0.0138702393,14617.536106625,37.715,299.28
0.0947418213,0.0277709961,-0.9993591309,87639.935801625,0.0066070557,-0.9943084717,-0.0438079834,7098.266647625,0.0742340088,-0.9946899414,0.0322875977,33595.35483025,0.0327911377,-1.0004882813,0.0524291992,14617.577855625,34,303
0.0817260742,0.0321350098,-0.9852905273,87639.976725625,0.0281066895,-0.9972686768,-0.0310821533,7098.308044625,0.0656738281,-0.9981079102,0.0390777588,33595.39633425,0.0246429443,-0.990447998,0.0274047852,14617.619816625,28.983,304.16
0.0642242432,-0.023651123,-1.003326416,87640.017619625,0.0851593018,-0.9950561523,-0.0296325684,7098.349296625,0.0688476563,-0.997177124,0.0293579102,33595.43783825,0.0459747314,-1.0070037842,0.0167694092,14617.661564625,24.8,305.12
0.0572357178,0.1159667969,-1.0000762939,87640.058543625,0.072769165,-0.9970245361,-0.0212097168,7098.390696625,0.0523376465,-0.9986419678,0.0209350586,33595.47934225,0.0115966797,-0.9948272705,0.0158538818,14617.703312625,23.947,307.76
0.0465545654,0.0708007813,-0.9991912842,87640.099467625,0.0395202637,-0.9941253662,-0.0160522461,7098.432100625,0.0433044434,-0.9999542236,0.0087127686,33595.52087625,0.027053833,-0.998626709,0.0154266357,14617.745091625,26.453,314.12
0.0504455566,0.1003875732,-1.0019378662,87640.140391625,0.0214080811,-0.9956207275,-0.018661499,7098.473498625,0.0514984131,-0.9983215332,-0.0024871826,33595.56238025,0.0531616211,-0.9989776611,0.0331878662,14617.786839625,29.454,324
0.0592498779,0.1136932373,-0.991394043,87640.181315625,0.0083312988,-1.0001525879,-0.0422515869,7098.514898625,0.0333099365,-0.9996643066,-0.0094299316,33595.60388425,-0.0068664551,-0.9976348877,0.0198364258,14617.828770625,30.053,333.9
0.0595855713,0.0637969971,-0.9997558594,87640.222239625,0.0342407227,-0.9960479736,-0.016998291,7098.556150625,0.0440979004,-0.996673584,0.0033569336,33595.64541825,0.0786132813,-0.995880127,0.0114440918,14617.870549625,28.406,341.77
0.052444458,0.0517578125,-0.9957275391,87640.263163625,0.0175323486,-0.9971160889,-0.0595550537,7098.597545625,0.0692138672,-0.9971923828,0.0379486084,33595.68692225,0.0291137695,-0.994354248,-0.0035247803,14617.912297625,26.674,346.31
0.0613861084,0.0724029541,-1.0034484863,87640.304057625,0.0186157227,-0.9963226318,-0.0738830566,7098.638945625,0.0699920654,-1.0008239746,0.0340118408,33595.72842625,0.0497436523,-0.9903259277,-0.0252380371,14617.954045625,26.57,349.79
0.0454711914,0.0686340332,-1.002243042,87640.344981625,0.0639801025,-0.9884033203,-0.0247192383,7098.680342625,0.0603790283,-0.9982910156,0.026763916,33595.76993025,0.0601348877,-0.9948883057,0.0011749268,14617.995793625,27.103,353.09
0.0577087402,0.0235595703,-1.0043487549,87640.385905625,0.0340423584,-1.0044250488,-0.0170288086,7098.721740625,0.0450134277,-1.0058746338,0.0130767822,33595.81146525,0.0099182129,-0.9982910156,-0.0189971924,14618.037754625,25.833,354.64
0.0595855713,0.0115509033,-1.0087738037,87640.4267952917,0.0229797363,-0.9985351563,-0.0478668213,7098.762989625,0.0455780029,-1.0054321289,0.0014801025,33595.85296825,0.0523223877,-1.0041351318,0.006652832,14618.079502625,22,353
0.0505981445,0.0500946045,-1.0030517578,87640.4677192917,0.0133666992,-0.9967498779,-0.0533447266,7098.804386625,0.0320281982,-1.0113677979,0.0188751221,33595.89450325,0.0249938965,-0.9906768799,0.0360565186,14618.121251625,17.631,348.16
0.0464172363,-0.0260314941,-1.0139312744,87640.5086432917,-0.0004119873,-1.0010681152,-0.0398254395,7098.845781625,0.0441589355,-1.0140228271,0.0152435303,33595.93600725,0.0419616699,-0.9910736084,0.0230255127,14618.162999625,16.29,345.41
0.0789031982,0.046661377,-1.0037994385,87640.5495672917,0.0424194336,-0.998916626,-0.0188903809,7098.887174625,0.0550384521,-0.9876556396,-0.0147705078,33595.97751125,0.0401611328,-0.995513916,0.0380706787,14618.204747625,19.097,348.67
0.0604400635,0.0576019287,-0.9979858398,87640.5904912917,0.0359191895,-1.0055236816,-0.0227661133,7098.928569625,0.0907440186,-0.9855499268,-0.009765625,33596.01901525,0.0278167725,-0.9901123047,0.0289459229,14618.246708625,23.663,358.17
0.0598602295,0.0332336426,-1.001159668,87640.6314152917,0.0056915283,-0.9915466309,-0.0539855957,7098.969818625,0.0663909912,-0.9910430908,-0.0003814697,33596.06054925,0.0505981445,-1.0044555664,0.0017852783,14618.288456625,26.197,368.73
0.0285186768,0.0638427734,-1.001159668,87640.6723402917,0.0180511475,-0.9956512451,-0.0624084473,7099.011218625,0.0391387939,-1.0102233887,-0.0133514404,33596.10205325,-6.103515625E-05,-0.9983978271,0.0024261475,14618.330206375,25.113,373.16
0.0643157959,0.0459289551,-1.0013885498,87640.7132642917,-0.0039367676,-1.0012817383,-0.0405426025,7099.052617625,0.0435638428,-0.9992523193,-0.0050811768,33596.14355725,0.0221710205,-0.9936523438,-0.0012817383,14618.371954375,22.447,369.51
0.0647888184,0.0107879639,-0.9977416992,87640.7541882917,-0.0316772461,-0.9910583496,-0.0456390381,7099.094021625,0.0372772217,-0.9994506836,-0.011932373,33596.18509125,0.0536499023,-0.987411499,-0.0148468018,14618.5354672917,20.971,360.2
0.0332336426,0.0472412109,-1.0043182373,87640.7951122917,-0.0246429443,-1.0490112305,-0.0208282471,7099.135421625,0.0538482666,-0.9958953857,-0.0029754639,33596.22659525,0.0319213867,-0.9974365234,0.0040893555,14618.5774292917,21.797,351.48
0.1044158936,0.0345458984,-0.9985656738,87640.8360362917,-0.1075744629,-0.9999237061,0.0269470215,7099.176656625,0.0447235107,-1.0031890869,0.0111694336,33596.26809925,0.0374603271,-0.9964599609,-0.0029754639,14618.6191772917,23.848,345.99
0.0708007813,0.0502929688,-0.9964599609,87640.8769602917,-0.060256958,-0.9438781738,-0.0484161377,7099.218076625,0.0384979248,-1.0069580078,-0.0165863037,33596.30963425,0.0263671875,-0.996383667,-0.0165557861,14618.6609252917,26.106,341.72
0.0582580566,0.0427398682,-1.006652832,87640.9178842917,0.0509338379,-1.0791778564,-0.0272216797,7099.259480625,0.0392150879,-0.9989929199,-0.0045471191,33596.3511335,0.0623016357,-0.996307373,-0.0057678223,14618.7027042917,29,336
0.041305542,0.0365600586,-0.9861755371,87640.9588082917,-0.0758514404,-0.9136657715,-0.025177002,7099.300876625,0.0369415283,-1.0062713623,-0.0169830322,33596.3926685,0.0226898193,-0.9963226318,-0.010848999,14618.7444522917,32.94,327.82
0.06300354,0.0880889893,-0.9989929199,87640.9997322917,0.0547485352,-0.9775085449,-0.0479431152,7099.342272625,0.019317627,-1.0027160645,-0.0256958008,33596.4341725,0.0491027832,-0.9966888428,-0.0069580078,14618.7862302917,37.399,321.44
0.0595245361,0.1056976318,-1.0081176758,87641.0406562917,0.0451812744,-0.9957733154,-0.0533294678,7099.383513625,0.0132293701,-1.0072631836,-0.0323791504,33596.4757065,0.0200958252,-0.997253418,-0.006439209,14618.8280392917,40.935,318.47
0.0339813232,0.0796813965,-1.0016937256,87641.0815802917,0.0030975342,-1.0135955811,-0.0158081055,7099.424906625,0.0149383545,-0.9979705811,-0.034576416,33596.5172105,0.0504760742,-0.9977111816,-0.0046844482,14618.8698182917,43.207,317.42
0.0969543457,0.0654144287,-1.0052337646,87641.1225042917,0.0318908691,-0.9867248535,-0.022277832,7099.466295625,0.0279998779,-0.9983062744,-0.0603637695,33596.5587145,0.0161437988,-0.9936065674,-0.0135955811,14618.9116272917,45.547,315.27
0.0370330811,0.0267944336,-1.0060882568,87641.1633982917,0.0366973877,-0.9665985107,-0.0838470459,7099.507690625,0.0588989258,-0.9695587158,-0.0377655029,33596.6002185,0.0439910889,-0.9980621338,-0.0009613037,14618.9534062917,49.324,311.24
0.0715637207,0.0066680908,-0.9934692383,87641.2043222917,0.1004943848,-1.0067749023,-0.0378417969,7099.549088625,0.0427246094,-1.0070648193,-0.0062866211,33596.6417525,0.0420379639,-0.9959564209,-0.0323181152,14618.9952152917,54.124,308.39
0.0776977539,0.1058349609,-1.0076446533,87641.2452462917,0.0447845459,-0.9628295898,-0.045211792,7099.590341625,0.0367889404,-0.9851531982,-0.0194244385,33596.6832565,0.0281677246,-1.0019226074,-0.0003051758,14619.0370242917,57.36,305.37
0.0144958496,-0.004776001,-1.0185699463,87641.2861702917,0.0477600098,-1.0266265869,-0.0146179199,7099.631742625,0.0814971924,-0.9824066162,0.0353088379,33596.7247915,0.0338592529,-0.9991912842,0.0237884521,14619.0788022917,56.583,297.74
0.0972747803,0.025604248,-0.9812011719,87641.3270942917,0.0406341553,-1.0328369141,-0.0439605713,7099.673146625,0.0597381592,-0.9878997803,-0.0270690918,33596.7662955,0.056137085,-0.9933929443,-0.0341033936,14619.1206112917,51.627,281.08
0.062789917,-0.0020751953,-0.9968261719,87641.3679882917,0.0990905762,-1.0350494385,-0.0339660645,7099.714544625,0.0534820557,-0.9912872314,0.031463623,33596.8078295,0.030670166,-0.9991760254,0.010635376,14619.1623902917,45.047,259.28
0.0497131348,0.0663604736,-0.9983520508,87641.408890875,0.0512237549,-0.9857788086,-0.0527954102,7099.755943625,0.0692901611,-0.9970855713,0.0047149658,33596.8493335,0.0302581787,-0.9972839355,-0.0187988281,14619.2041992917,40,244
0.0548553467,0.0777282715,-0.9886016846,87641.449814875,0.0540313721,-0.9840698242,-0.0083312988,7099.797197625,0.0910491943,-0.9909820557,0.025680542,33596.8908375,0.0359344482,-0.9984588623,0.0020904541,14619.2459782917,37.726,241.78
0.0828552246,0.0618438721,-1.0005645752,87641.490738875,0.0938720703,-1.0131530762,-0.018951416,7099.838589625,0.086517334,-0.981628418,0.0123596191,33596.9323415,0.0342407227,-0.9962310791,-0.0126800537,14619.2877872917,37.164,250.24
0.0529632568,0.102935791,-0.9879760742,87641.531662875,0.0843658447,-0.9884643555,0.0004119873,7099.879993625,0.0720825195,-0.9906311035,0.0253448486,33596.9738755,0.0464782715,-0.9966888428,-0.0047302246,14619.329575875,36.601,257
0.0272064209,0.0818786621,-1.0042724609,87641.572586875,0.0540924072,-1.001083374,-0.0032501221,7099.921392625,0.0530853271,-1.0062713623,0.0220336914,33597.0153795,0.030456543,-0.9972839355,-0.0074005127,14619.371384875,35.851,253.95
0.1036224365,0.0322875977,-1.0028076172,87641.613510875,0.0508422852,-0.9956512451,-0.0772094727,7099.962792625,0.0734710693,-0.9961242676,0.0406036377,33597.0569135,0.0453186035,-0.9968566895,-0.0077667236,14619.413194875,36.233,243.6
0.0536956787,0.0786590576,-1.0073242188,87641.654404875,0.0408935547,-0.9978179932,-0.0383148193,7100.004040625,0.0712585449,-0.9920196533,0.0346984863,33597.0984175,0.0265655518,-0.9973449707,-0.0046234131,14619.454972875,38.835,234.78
0.0677185059,0.0334472656,-1.0014648438,87641.695328875,0.0285491943,-0.9945678711,-0.0319976807,7100.045437625,0.0788726807,-0.9788818359,0.0220794678,33597.1399215,0.0458831787,-0.9971618652,-0.0091552734,14619.496781875,43.104,235.65
0.0365905762,0.0975799561,-0.9976043701,87641.736252875,0.0447235107,-0.9968414307,-0.0340576172,7100.086833625,0.0914764404,-0.9718780518,0.0341949463,33597.1814565,0.0292510986,-0.9977264404,-0.0038604736,14619.538560875,47.192,243.71
0.0750732422,0.0948486328,-0.9956512451,87641.777176875,0.030166626,-0.9955444336,-0.0238342285,7100.128233625,0.0666656494,-1.0074615479,0.0498352051,33597.2229605,0.0459899902,-0.9966888428,-0.0111541748,14619.580369875,49.605,252.23
0.0748596191,0.0339813232,-1.0073699951,87641.818100875,0.0177764893,-0.9989929199,-0.0366210938,7100.169631625,0.0208435059,-1.0445098877,0.0377349854,33597.2644635,0.0309143066,-0.9975128174,-0.0036315918,14619.622147875,49.815,255.17
0.0617370605,0.0505981445,-0.9994354248,87641.859024875,0.0398406982,-1.0043029785,-0.0389556885,7100.210877625,0.0481872559,-0.9991149902,0.022354126,33597.3059985,0.0414886475,-0.9960021973,-0.0107269287,14619.663956875,47.916,253.07
0.0326385498,0.0546722412,-1.0053405762,87641.899948875,0.0417480469,-0.9938354492,-0.043258667,7100.252274625,0.0727233887,-0.9965515137,0.0139923096,33597.3474861667,0.032333374,-0.9975891113,-0.0038604736,14619.705766875,44,252
0.0743408203,0.0547485352,-0.9998931885,87641.940872875,0.0252838135,-0.9853057861,-0.0341186523,7100.293670625,0.0392456055,-1.0016021729,0.0241699219,33597.3890201667,0.0394439697,-0.9967346191,-0.0090942383,14619.747544875,38.359,254
0.0620269775,0.096282959,-0.9987640381,87641.981796875,0.0676574707,-0.9973449707,-0.0497741699,7100.335071625,0.0617675781,-0.9981231689,0.0051116943,33597.4305241667,0.036026001,-0.9967193604,-0.0058898926,14619.789353875,32.207,258.45
0.0452423096,0.008392334,-0.9929962158,87642.022720875,0.0929718018,-0.9993591309,-0.0092773438,7100.376471625,0.0492553711,-1.0022888184,0.0163574219,33597.4720591667,0.0363769531,-0.9965209961,-0.0079040527,14619.831132875,27.276,260.89
0.0621185303,0.034866333,-0.9846038818,87642.063644875,0.0603790283,-0.9970397949,-0.0140380859,7100.417720625,0.0504302979,-1.0013580322,0.0039215088,33597.5135621667,0.0374908447,-0.997253418,-0.0065612793,14619.872941875,24.754,260.99
0.0673522949,0.034576416,-1.0012359619,87642.104569875,0.0165405273,-0.9919891357,-0.0285949707,7100.459119625,0.0418243408,-0.9956665039,-0.0006866455,33597.5550661667,0.0351867676,-0.9976501465,-0.0068054199,14619.914719875,23.824,262.44
0.0559539795,0.0913696289,-0.9922180176,87642.145493875,0.0369415283,-0.997756958,-0.0270843506,7100.500511625,0.0450286865,-0.9977416992,0.0053100586,33597.5966011667,0.0392608643,-0.9962463379,-0.0071411133,14619.956528875,22.028,267.76
0.0364074707,0.0643005371,-0.9932098389,87642.186386875,0.0258331299,-0.9933166504,-0.0391387939,7100.541914625,0.0594787598,-0.9989471436,0.0398712158,33597.6381051667,0.0339813232,-0.996963501,-0.0068359375,14619.998338875,17.319,277.69
0.0658874512,0.071105957,-1.0000152588,87642.227310875,0.0206604004,-0.9974365234,-0.0366821289,7100.583312625,0.071685791,-1.0002441406,0.035446167,33597.6796091667,0.0366516113,-1.0013122559,0.0131988525,14620.040116875,9.9441,288.79
0.0972900391,0.0433349609,-0.9992370605,87642.268234875,-0.0031433105,-0.9924621582,-0.0260620117,7100.624550625,0.0597381592,-0.9962310791,0.0493621826,33597.7211431667,0.0486602783,-0.9940948486,-0.0383300781,14620.081925875,2.8374,300.1
0.024017334,0.0632019043,-1.010055542,87642.309158875,-0.0408172607,-0.9967346191,-0.0503845215,7100.665959625,0.0724334717,-0.9973297119,0.0315704346,33597.7626471667,0.0209655762,-0.9994812012,0.0115203857,14620.123704875,-1.1281,311.2
0.0762786865,0.0352020264,-1.0092315674,87642.350082875,0.0120544434,-0.9976043701,-0.0407714844,7100.707364625,0.0529327393,-1.0001831055,0.0079650879,33597.8041811667,0.0428771973,-0.9964141846,-0.0079345703,14620.165513875,-1.4216,321.13
0.0482330322,0.0750732422,-0.9986877441,87642.3910044167,-0.0016174316,-0.9977874756,-0.0267028809,7100.748764625,0.0402526855,-1.0052947998,0.0134887695,33597.8456851667,0.0298461914,-0.9972076416,-0.0084075928,14620.207291875,-1.8313E-16,329
